Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(und P water P ele P height100),11.28,4e-04,9,215.49,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P water P height100),11.28,4e-04,10,213.32,-1.06,1
p(start)psi(forest1000 P water P ele),11.29,4e-04,6,221.93,0,0
p(observer1 P start)psi(ndvi500),11.29,4e-04,6,221.94,0,0
p(start)psi(forest1000 P height100),11.3,4e-04,5,224.06,0,0
p(start)psi(und P water P ele),11.31,4e-04,6,221.95,0,0
p(start)psi(ndvi500 P und P ele),11.31,4e-04,6,221.95,0,0
p(start)psi(forest1000 P ndvi500 P ele),11.33,4e-04,6,221.97,0,0
p(start)psi(disturb500 P forest1000 P und P water P ele),11.35,4e-04,8,217.72,1.98,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P water P ele P height100),11.36,4e-04,11,211.19,4.97,1
p(observer1 P start)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),11.36,4e-04,11,211.19,4.84,1
p(observer1 P start)psi(forest1000 P und P ele P height100),11.4,4e-04,9,215.61,5.14,0
p(observer1 P start)psi(ndvi500 P und P water P ele),11.4,4e-04,9,215.62,0,0
p(observer1 P start)psi(disturb500 P forest1000 P water P ele P height100),11.41,4e-04,10,213.44,5.72,1
p(observer1 P start)psi(forest1000 P ndvi500 P water P ele),11.43,4e-04,9,215.64,0,0
p(start)psi(forest1000 P und P ele),11.43,4e-04,6,222.07,0,0
p(start)psi(disturb500 P ele P height100 P distRoad),11.43,4e-04,7,219.95,4.91,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P ele P height100),11.46,4e-04,10,213.49,1.66,1
p(start)psi(forest1000 P distRoad),11.49,3e-04,5,224.24,0,0
p(start)psi(disturb500 P forest1000 P ndvi500 P water P height100),11.53,3e-04,8,217.9,5.59,0
p(start)psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),11.53,3e-04,9,215.75,0,1
p(observer1 P start)psi(forest1000 P ndvi500 P und P ele),11.56,3e-04,9,215.77,5.45,0
p(start)psi(disturb500 P forest1000 P und P ele),11.56,3e-04,7,220.08,4.57,1
p(observer1 P start)psi(forest1000 P und P water P ele),11.57,3e-04,9,215.79,5.52,0
p(observer1 P start)psi(disturb500 P ndvi500 P ele P height100 P distRoad),11.6,3e-04,10,213.63,0,0
p(observer1 P start)psi(disturb500 P water P ele P height100 P distRoad),11.63,3e-04,10,213.66,0,0
p(start)psi(disturb500 P ndvi500 P ele P height100 P distRoad),11.63,3e-04,8,218.01,0,0
p(start)psi(disturb500 P water P ele P distRoad),11.64,3e-04,7,220.16,0,0
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P water P ele),11.66,3e-04,10,213.69,0,1
p(observer1 P start)psi(disturb500 P forest1000 P und P ele P distRoad),11.66,3e-04,10,213.7,0,0
