Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1)psi(disturb100 P forest500 P ndvi500 P und P ele P height100 P distRoad),8.92,7e-04,11,227.12,0,0
p(start)psi(disturb100 P forest500 P und P height100 P distRoad),8.93,7e-04,8,233.67,0,0
p(observer1 P start)psi(ndvi500 P und P water P ele P distRoad),8.95,6e-04,10,229.35,5.57,0
p(start)psi(disturb100 P forest500 P ndvi500 P ele P height100),8.98,6e-04,8,233.73,0,0
p()psi(disturb100 P forest500 P ndvi500 P und P height100 P distRoad),8.98,6e-04,8,233.73,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P water P ele P height100 P distRoad),8.98,6e-04,13,222.72,0,0
p(start)psi(disturb100 P ndvi500 P ele),8.98,6e-04,6,238,0,0
p(observer1)psi(disturb100 P forest500 P ndvi500 P ele P distRoad),9,6e-04,9,231.59,0,0
p()psi(disturb100 P forest500 P ndvi500 P water P height100 P distRoad),9,6e-04,8,233.75,0,0
p()psi(disturb100 P ndvi500 P und P water P height100 P distRoad),9.01,6e-04,8,233.76,0,0
p()psi(forest500 P ndvi500 P ele),9.01,6e-04,5,240.14,0,0
p(observer1 P start)psi(forest500 P ndvi500 P und P ele P distRoad),9.1,6e-04,10,229.5,0,0
p(start)psi(disturb100 P ndvi500 P ele P height100),9.1,6e-04,7,235.99,0,0
p(start)psi(forest500 P ndvi500 P und P water P ele P distRoad),9.11,6e-04,9,231.7,0,0
p(start)psi(ndvi500),9.14,6e-04,4,242.35,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P water P height100 P distRoad),9.2,6e-04,12,225.18,0,0
p(observer1)psi(disturb100 P forest500 P ndvi500 P water P ele P height100 P distRoad),9.23,6e-04,11,227.43,0,0
p(observer1)psi(ndvi500 P und P water P distRoad),9.3,5e-04,8,234.05,0,0
p(observer1 P start)psi(disturb100 P water P ele P height100 P distRoad),9.31,5e-04,10,229.71,0,0
p(observer1 P start)psi(forest500 P ndvi500 P water P ele P distRoad),9.32,5e-04,10,229.72,0,0
p(observer1)psi(forest500 P ndvi500 P und P distRoad),9.32,5e-04,8,234.07,5.99,0
p(observer1)psi(forest500 P ndvi500 P water P distRoad),9.35,5e-04,8,234.1,0,0
p()psi(ndvi500 P und P water P ele P distRoad),9.35,5e-04,7,236.24,0,0
p()psi(ndvi500 P ele),9.44,5e-04,4,242.65,0,0
p()psi(forest500 P ndvi500 P ele P height100),9.47,5e-04,6,238.49,0,0
p()psi(disturb100 P forest500 P ndvi500 P und P water P ele P height100 P distRoad),9.47,5e-04,10,229.88,0,0
p()psi(forest500 P ndvi500 P und P water P height100 P distRoad),9.47,5e-04,8,234.22,0,0
p()psi(disturb100 P forest500 P ndvi500 P und P ele P distRoad),9.51,5e-04,8,234.26,0,0
p(start)psi(disturb100 P und P water P ele P height100 P distRoad),9.51,5e-04,9,232.1,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P ele),9.56,5e-04,7,236.45,0,0
p(observer1)psi(forest500 P ndvi500 P und P water P ele P height100 P distRoad),9.58,5e-04,11,227.78,0,0
p(observer1)psi(disturb100 P height100 P distRoad),9.61,5e-04,7,236.5,5.23,0
p()psi(disturb100 P forest500 P ndvi500 P ele),9.61,5e-04,6,238.63,0,0
p(start)psi(disturb100 P distRoad),9.61,5e-04,5,240.73,0,0
p(start)psi(ndvi500 P height100),9.63,5e-04,5,240.75,0,0
p(observer1)psi(forest500 P ndvi500 P und P ele P distRoad),9.65,5e-04,9,232.24,0,0
p()psi(disturb100 P ndvi500 P und P water P distRoad),9.66,5e-04,7,236.55,0,0
p()psi(disturb100 P forest500 P ndvi500 P water P distRoad),9.67,4e-04,7,236.56,0,0
p(start)psi(forest500 P water P height100 P distRoad),9.68,4e-04,7,236.57,0,0
p()psi(disturb100 P forest500 P ndvi500 P water P ele P distRoad),9.68,4e-04,8,234.43,0,0
p(observer1 P start)psi(water P height100 P distRoad),9.68,4e-04,8,234.43,5.51,0
p()psi(disturb100 P forest500 P ndvi500 P und P distRoad),9.7,4e-04,7,236.59,0,0
p(start)psi(forest500 P und P height100 P distRoad),9.72,4e-04,7,236.61,0,0
p()psi(disturb100 P ele P height100 P distRoad),9.74,4e-04,6,238.76,0,0
p(observer1 P start)psi(forest500 P height100 P distRoad),9.76,4e-04,8,234.51,0,0
p(observer1)psi(disturb100 P ndvi500 P water P ele P distRoad),9.76,4e-04,9,232.35,0,0
p(start)psi(und P water P height100 P distRoad),9.76,4e-04,7,236.65,0,0
p()psi(disturb100 P forest500 P ndvi500 P ele P height100),9.82,4e-04,7,236.72,0,0
p()psi(ndvi500),9.85,4e-04,3,245.14,0,0
p()psi(disturb100 P ndvi500 P ele),9.86,4e-04,5,240.99,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P und P water P distRoad),9.88,4e-04,10,230.29,0,0
p(observer1 P start)psi(ndvi500 P ele),9.88,4e-04,7,236.78,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P water P distRoad),9.89,4e-04,10,230.29,0,0
p(observer1)psi(disturb100 P ndvi500 P und P ele P distRoad),9.89,4e-04,9,232.48,0,0
p()psi(height100 P distRoad),9.9,4e-04,4,243.12,0,0
