Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(forest1000 P ele),8.86,6e-04,4,212.12,0,0
p(SURVEY)psi(forest1000 P ndvi500 P height100),8.86,6e-04,9,201.5,1.75,0
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P height100),8.89,6e-04,9,201.54,4.95,1
p(start)psi(forest1000 P ndvi500 P height100),8.93,6e-04,6,208,0,1
p()psi(forest1000 P water P height100),8.95,6e-04,5,210.13,0,1
p(SURVEY P observer1)psi(forest1000 P height100),8.97,6e-04,10,199.43,3.38,1
p(SURVEY)psi(forest1000 P height100),8.98,6e-04,8,203.78,2.04,0
p(start)psi(disturb100 P forest1000 P ele P height100),8.99,6e-04,7,205.93,0,1
p(observer1)psi(disturb100 P forest1000 P water P height100),8.99,6e-04,8,203.8,4,1
p(observer1)psi(disturb100 P forest1000 P und P height100),8.99,6e-04,8,203.8,0.66,1
p(observer1)psi(disturb100 P und P ele),9.03,6e-04,7,205.97,0,1
p(SURVEY)psi(forest1000 P ndvi500 P und P height100 P distRoad),9.07,6e-04,11,197.33,1.79,1
p(start)psi(forest1000 P ele),9.08,6e-04,5,210.26,0,0
p()psi(),9.11,6e-04,2,216.5,0,0
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele),9.12,6e-04,8,203.92,5.27,0
p(cloudCover)psi(disturb100 P forest1000 P water P ele P distRoad),9.14,6e-04,8,203.94,4.68,1
p(observer1)psi(forest1000 P ele P height100),9.18,6e-04,7,206.12,4.57,1
p(start)psi(disturb100 P ndvi500 P und P ele P height100),9.21,5e-04,8,204.01,3.1,1
p(start)psi(forest1000 P ele P height100),9.26,5e-04,6,208.34,0,0
p(SURVEY P observer1)psi(height100 P distRoad),9.27,5e-04,10,199.73,3.33,1
p()psi(water P height100 P distRoad),9.28,5e-04,5,210.46,1.91,0
p(SURVEY)psi(height100 P distRoad),9.31,5e-04,8,204.12,4.19,1
p(start)psi(forest1000 P water P height100 P distRoad),9.35,5e-04,7,206.3,1.22,1
p(SURVEY)psi(disturb100 P forest1000 P water P ele P distRoad),9.37,5e-04,11,197.62,5.59,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P ele P distRoad),9.42,5e-04,13,193.21,2.05,1
p(cloudCover)psi(disturb100 P und P ele P height100),9.46,5e-04,7,206.4,0,1
